car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,price_usd,co2_emissions_g_km,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
5654.0,11.0,2019.0,0.0,527.0,1.0,0.0,0.0,89818.0,0.0,136449.0,0.0,4.0,4.0,3.0,6.0,1.0,0.0,2.0,5.0
5655.0,8.0,2020.0,2.7,302.0,3.0,0.0,2.0,49809.0,9.2,66015.0,201.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
5656.0,7.0,2021.0,3.9,307.0,0.0,0.0,0.0,57926.0,8.7,116310.0,182.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
5657.0,2.0,2022.0,4.0,407.0,2.0,0.0,0.0,46996.0,7.2,65510.0,156.0,4.0,5.0,3.0,0.0,2.0,0.0,2.0,1.0
5658.0,0.0,2020.0,2.1,199.0,0.0,0.0,1.0,52087.0,6.1,27386.0,125.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,3.0
5659.0,3.0,2024.0,4.8,393.0,0.0,0.0,2.0,0.0,6.5689870822226775,120070.0,238.0,4.0,4.0,3.0,5.0,0.0,0.0,2.0,2.0
5660.0,6.0,2021.0,4.3,402.0,0.0,0.0,0.0,46035.0,6.5689870822226775,90355.0,200.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0
5661.0,5.0,2005.0,2.7,191.0,3.0,0.0,0.0,300000.0,8.7,12194.0,182.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,0.0
5662.0,1.0,2018.0,2.5,323.0,0.0,0.0,0.0,31942.0,7.1,33819.0,142.0,4.0,5.0,3.0,5.0,3.0,0.0,2.0,5.0
5663.0,10.0,2024.0,0.0,341.0,1.0,0.0,2.0,0.0,0.0,95758.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,2.0,5.0
5664.0,10.0,2021.0,0.0,338.0,1.0,0.0,0.0,31858.0,0.0,85787.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0
5665.0,2.0,2014.0,4.3,347.0,2.0,0.0,0.0,151659.0,7.1,51578.0,155.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0
5666.0,3.0,2022.0,4.4,427.0,0.0,0.0,2.0,10873.0,9.9,109385.0,205.0,4.0,5.0,3.0,1.0,1.0,0.0,2.0,4.0
5667.0,2.0,2019.0,2.9,240.0,3.0,0.0,2.0,63291.0,9.1,50449.0,180.0,4.0,5.0,3.0,4.0,4.0,0.0,2.0,3.0
5668.0,7.0,2012.0,4.1,400.0,3.0,0.0,0.0,134250.0,10.7,82396.0,234.0,5.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0
5669.0,4.0,2023.0,2.3,238.0,3.0,0.0,0.0,1038.0,8.5,50465.0,188.0,5.0,5.0,4.0,4.0,0.0,0.0,2.0,1.0
5670.0,8.0,2021.0,2.4,240.0,3.0,0.0,2.0,87855.0,9.0,65905.0,214.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
5671.0,3.0,2007.0,3.9,317.0,0.0,0.0,2.0,220622.0,6.5689870822226775,61664.0,205.0,4.0,5.0,3.0,5.0,2.0,0.0,0.0,6.0
5672.0,10.0,2024.0,0.0,458.0,1.0,0.0,0.0,0.0,0.0,118203.0,0.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0
5673.0,3.0,2024.0,4.2,296.0,2.0,0.0,2.0,0.0,6.9,112312.0,142.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0
5674.0,6.0,2009.0,4.1,422.0,0.0,0.0,0.0,181392.0,9.2,54354.0,216.0,5.0,5.0,4.0,5.0,3.0,0.0,2.0,5.0
5675.0,6.0,2022.0,3.1,295.0,2.0,0.0,0.0,38864.0,5.0,89178.0,118.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0
5676.0,4.0,2020.0,2.2,180.0,2.0,0.0,0.0,44970.0,4.4,42777.0,86.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0
5677.0,4.0,2024.0,1.7,174.0,0.0,0.0,1.0,0.0,6.4,45814.0,124.0,5.0,5.0,4.0,5.0,0.0,1.0,0.0,1.0
5678.0,11.0,2006.0,0.0,448.0,1.0,0.0,0.0,300000.0,0.0,71369.0,0.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0
5679.0,0.0,2023.0,2.3,244.0,3.0,0.0,1.0,8247.0,7.4,34189.0,148.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,6.0
5680.0,5.0,2008.0,3.4,303.0,3.0,0.0,2.0,195734.0,10.2,29662.0,229.0,5.0,5.0,4.0,0.0,3.0,0.0,1.0,2.0
5681.0,5.0,2014.0,2.8,209.0,3.0,0.0,0.0,171242.0,8.9,31053.0,187.0,5.0,5.0,4.0,1.0,3.0,0.0,2.0,5.0
5682.0,1.0,2018.0,3.0,319.0,2.0,0.0,2.0,58236.0,5.9,38447.0,138.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0
5683.0,2.0,2014.0,4.2,365.0,0.0,0.0,2.0,122742.0,8.9,53160.0,190.0,4.0,5.0,3.0,0.0,3.0,0.0,2.0,1.0
5684.0,3.0,2024.0,3.9,340.0,2.0,0.0,2.0,7093.0,6.6,116511.0,161.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,5.0
5685.0,2.0,2018.0,2.3,248.0,2.0,0.0,0.0,103075.0,5.2,46156.0,114.0,4.0,5.0,3.0,1.0,2.0,0.0,2.0,3.0
5686.0,0.0,2017.0,1.8,182.0,3.0,0.0,1.0,119853.0,7.3,13621.0,168.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,4.0
5687.0,10.0,2016.0,0.0,385.0,1.0,0.0,2.0,75412.0,0.0,64274.0,0.0,4.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0
5688.0,6.0,2013.0,3.7,382.0,0.0,0.0,0.0,140259.0,9.3,64990.0,219.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,5.0
5689.0,6.0,2020.0,3.6,330.0,0.0,0.0,0.0,72302.0,8.2,82666.0,181.0,5.0,5.0,4.0,4.0,2.0,0.0,0.0,3.0
5690.0,1.0,2016.0,2.9,251.0,2.0,0.0,2.0,148712.0,5.7,28466.0,131.0,4.0,5.0,3.0,0.0,3.0,0.0,2.0,4.0
5691.0,6.0,2024.0,3.7,343.0,2.0,0.0,0.0,15481.0,5.8,94964.0,124.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0
5692.0,5.0,2016.0,2.0,187.0,3.0,0.0,0.0,110901.0,8.0,37525.0,184.0,5.0,5.0,4.0,1.0,3.0,1.0,0.0,6.0
5693.0,2.0,2018.0,4.3,324.0,3.0,0.0,0.0,93956.0,11.3,53744.0,240.0,4.0,5.0,3.0,0.0,2.0,0.0,2.0,4.0
5694.0,5.0,2015.0,2.5,278.0,2.0,0.0,2.0,88891.0,5.2,39430.0,126.0,5.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0
5695.0,8.0,2013.0,3.0,327.0,3.0,1.0,2.0,274362.0,6.5689870822226775,41543.0,209.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,6.0
5696.0,7.0,2020.0,3.0,280.0,2.0,0.0,0.0,41884.0,6.0,118252.0,143.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,2.0
5697.0,1.0,2016.0,1.6,127.0,2.0,0.0,0.0,103125.0,4.2,22384.0,99.0,4.0,5.0,3.0,0.0,2.0,0.0,1.0,6.0
5698.0,2.0,2023.0,2.4,240.0,0.0,0.0,2.0,15401.0,7.2,66008.0,168.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,4.0
5699.0,2.0,2024.0,3.8,253.0,2.0,0.0,2.0,0.0,6.0,72605.0,125.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,3.0
5700.0,7.0,2014.0,3.5,218.0,3.0,0.0,0.0,132161.0,9.1,65948.0,212.0,5.0,5.0,4.0,2.0,4.0,0.0,1.0,6.0
5701.0,1.0,2024.0,2.8,249.0,0.0,0.0,2.0,3685.0,8.1,45756.0,166.0,4.0,5.0,3.0,0.0,1.9430477167778348,0.0,0.0,6.0
5702.0,1.0,2007.0,2.0,206.0,3.0,0.0,0.0,204902.0,7.7,18777.0,178.0,4.0,5.0,3.0,2.0,3.0,0.0,2.0,0.0
5703.0,3.0,2022.0,3.6,260.0,0.0,0.0,0.0,48848.0,8.4,91232.0,194.0,4.0,5.0,3.0,1.0,1.0,1.0,0.0,2.0
5704.0,8.0,2017.0,2.6,217.0,3.0,0.0,2.0,68209.0,8.1,53877.0,184.0,2.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0
5705.0,1.0,2022.0,2.7,262.0,2.0,0.0,2.0,42020.0,5.0,40406.0,107.0,4.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0
5706.0,1.0,2018.0,2.1,196.0,0.0,0.0,0.0,98053.0,6.8,30661.0,151.0,4.0,5.0,3.0,5.0,3.0,0.0,2.0,1.0
5707.0,9.0,2012.0,0.0,216.0,1.0,0.0,2.0,112431.0,0.0,38873.0,0.0,5.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0
5708.0,0.0,2018.0,2.2,217.0,0.0,0.0,2.0,130328.0,6.7,20889.0,155.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0
5709.0,4.0,2016.0,2.4,252.0,2.0,0.0,0.0,69105.0,5.4,41447.0,115.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,3.0
5710.0,0.0,2023.0,2.8,203.0,0.0,2.0,2.0,9589.0,8.1,29458.0,180.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,4.0
5711.0,1.0,2006.0,2.3,239.0,2.0,1.0,2.0,176863.0,5.4,18134.0,116.0,4.0,5.0,3.0,5.0,3.0,2.0,2.0,3.0
5712.0,1.0,2024.0,2.5,286.0,0.0,0.0,2.0,11745.0,6.9,51243.0,163.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0
5713.0,1.0,2010.0,3.2,238.0,3.0,0.0,0.0,158986.0,9.8,19925.0,227.0,4.0,5.0,3.0,2.0,3.0,0.0,1.0,2.0
5714.0,11.0,2018.0,0.0,451.0,1.0,0.0,0.0,60105.0,0.0,139844.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,3.0
5715.0,8.0,2013.0,2.7,223.0,3.0,0.0,2.0,121134.0,8.9,33635.0,195.0,2.0,2.0,0.0,1.0,4.0,1.0,2.0,0.0
5716.0,5.0,2021.0,2.1,196.0,0.0,0.0,0.0,70997.0,7.2,56410.0,160.0,5.0,5.0,4.0,4.0,2.0,0.0,0.0,1.0
5717.0,2.0,2024.0,3.0,271.0,0.0,0.0,2.0,0.0,7.9,61137.0,178.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,4.0
5718.0,6.0,2005.0,4.2,342.0,3.0,0.0,0.0,240161.0,10.1,32685.0,230.0,5.0,5.0,4.0,4.0,5.0,1.0,2.0,6.0
5719.0,0.0,2016.0,2.1,168.0,0.0,1.0,1.0,49083.0,7.0,20751.0,170.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,7.0
5720.0,0.0,2021.0,2.2,237.0,3.0,0.0,1.0,43802.0,7.7,25809.0,178.0,3.0,5.0,2.0,4.0,2.0,0.0,2.0,3.0
5721.0,2.0,2012.0,4.0,348.0,0.0,0.0,0.0,242214.0,9.9,36204.0,228.0,4.0,5.0,3.0,4.0,5.0,0.0,2.0,7.0
5722.0,9.0,2021.0,0.0,210.0,1.0,0.0,2.0,47705.0,0.0,56271.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,7.0
5723.0,11.0,2017.0,0.0,546.0,1.0,0.0,0.0,68139.0,0.0,129222.0,0.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,2.0
5724.0,6.0,2016.0,3.9,415.0,3.0,0.0,0.0,152816.0,10.7,62226.0,239.0,5.0,5.0,4.0,5.0,3.0,1.0,0.0,4.0
5725.0,5.0,2024.0,2.5,170.0,0.0,0.0,0.0,0.0,7.0,67854.0,152.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,7.0
5726.0,2.0,2015.0,2.9,233.0,3.0,0.0,2.0,125334.0,9.7,40515.0,206.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0
5727.0,5.0,2018.0,3.1,347.0,3.0,0.0,0.0,30149.0,9.6,55544.0,208.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,4.0
5728.0,5.0,2021.0,2.0,230.0,3.0,0.0,2.0,42129.0,8.0,65926.0,185.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0
5729.0,2.0,2024.0,2.3,170.0,0.0,0.0,2.0,0.0,6.3,62342.0,144.1056777493606,4.0,5.0,3.0,0.0,0.0,0.0,2.0,3.0
5730.0,2.0,2012.0,2.7,253.0,2.0,0.0,0.0,118995.0,5.3,36995.0,108.0,4.0,5.0,3.0,0.0,2.0,0.0,2.0,2.0
5731.0,10.0,2008.0,0.0,433.0,1.0,0.0,0.0,170104.0,0.0,43935.0,0.0,4.0,5.0,1.0,0.0,4.0,1.0,0.0,2.0
5732.0,6.0,2018.0,4.0,324.0,0.0,0.0,0.0,97313.0,9.3,77157.0,144.1056777493606,5.0,5.0,4.0,3.0,3.0,0.0,0.0,2.0
5733.0,4.0,2008.0,2.2,185.0,0.0,0.0,0.0,248271.0,6.5,12596.0,159.0,5.0,5.0,4.0,0.0,5.0,1.0,2.0,3.0
5734.0,4.0,2006.0,1.6,155.0,0.0,0.0,0.0,224763.0,6.1,14341.0,134.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0
5735.0,2.0,2024.0,4.4,377.0,0.0,0.0,0.0,5622.0,9.6,76788.0,217.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0
5736.0,7.0,2012.0,3.6,326.0,0.0,0.0,0.0,211907.0,8.8,75403.0,198.0,5.0,5.0,4.0,2.0,2.0,0.0,2.0,2.0
5737.0,6.0,2022.0,3.6,314.0,0.0,0.0,0.0,21825.0,8.5,74647.0,164.0,5.0,5.0,4.0,5.0,1.0,1.0,0.0,7.0
5738.0,0.0,2015.0,1.7,185.0,3.0,1.0,1.0,152377.0,7.4,15006.0,148.0,5.0,5.0,2.0,0.0,2.0,0.0,2.0,1.0
5739.0,4.0,2013.0,1.6,161.0,0.0,0.0,1.0,206125.0,5.7,23600.0,125.0,5.0,5.0,4.0,5.0,3.0,0.0,0.0,4.0
5740.0,4.0,2021.0,1.6,158.0,3.0,0.0,1.0,55455.0,6.5,39379.0,138.0,5.0,5.0,4.0,1.0,1.0,0.0,2.0,2.0
5741.0,2.0,2010.0,2.3,187.0,2.0,0.0,2.0,212696.0,4.5,24341.0,93.0,4.0,5.0,3.0,1.0,3.0,0.0,1.0,2.0
5742.0,6.0,2015.0,4.1,400.0,2.0,0.0,0.0,122247.0,6.3,69951.0,141.0,5.0,5.0,4.0,5.0,2.0,0.0,2.0,6.0
5743.0,10.0,2017.0,0.0,293.0,1.0,0.0,0.0,90371.0,0.0,50078.0,0.0,4.0,5.0,1.0,5.0,4.0,1.0,2.0,4.0
5744.0,0.0,2023.0,2.6,259.0,2.0,0.0,1.0,34911.0,4.5,32354.0,103.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,4.0
5745.0,2.0,2023.0,2.6,204.0,3.0,0.0,0.0,31100.0,8.3,56235.0,180.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0
5746.0,10.0,2022.0,0.0,421.0,1.0,0.0,0.0,37221.0,0.0,94583.0,0.0,4.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0
5747.0,0.0,2024.0,2.5,227.0,2.0,0.0,1.0,0.0,5.1,34422.0,102.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0
5748.0,7.0,2018.0,4.4,413.0,2.0,0.0,0.0,104892.0,7.5,110458.0,161.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,5.0
5749.0,0.0,2013.0,1.7,131.0,2.0,1.0,1.0,185630.0,4.0,11157.0,87.0,5.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0
5750.0,0.0,2014.0,1.7,141.0,3.0,0.0,2.0,126527.0,7.5,13224.0,161.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,5.0
5751.0,10.0,2019.0,0.0,283.0,1.0,0.0,2.0,82250.0,0.0,62483.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0
5752.0,5.0,2015.0,2.2,216.0,0.0,0.0,2.0,127318.0,6.0,34782.0,141.0,5.0,5.0,4.0,0.0,4.0,0.0,1.0,5.0
5753.0,3.0,2019.0,5.0,447.0,2.0,0.0,0.0,59251.0,7.4,91511.0,162.0,4.0,5.0,3.0,5.0,2.0,0.0,1.0,7.0
5754.0,3.0,2009.0,4.5,358.0,3.0,0.0,2.0,220403.0,11.1,62079.0,243.0,4.0,5.0,3.0,3.0,3.0,0.0,2.0,1.0
5755.0,2.0,2013.0,3.4,222.0,0.0,0.0,2.0,147156.0,8.2,35626.0,178.0,4.0,5.0,3.0,5.0,2.0,1.0,0.0,6.0
5756.0,3.0,2019.0,4.3,420.0,3.0,0.0,0.0,78566.0,11.3,99780.0,256.0,4.0,4.0,3.0,3.0,3.0,0.0,2.0,7.0
5757.0,5.0,2024.0,3.4,339.0,2.0,0.0,2.0,0.0,5.9,73177.0,127.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0
5758.0,10.0,2016.0,0.0,334.0,1.0,0.0,2.0,76574.0,0.0,50004.0,0.0,4.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0
5759.0,0.0,2016.0,2.6,189.0,3.0,1.0,1.0,174991.0,7.5,17455.0,160.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,6.0
5760.0,2.0,2013.0,2.1,187.0,0.0,0.0,0.0,76799.0,6.8,39585.0,155.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0
5761.0,7.0,2012.0,3.9,322.0,2.0,0.0,0.0,146379.0,6.1,78160.0,150.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,7.0
5762.0,1.0,2024.0,2.1,213.0,3.0,0.0,0.0,0.0,7.8,46742.0,173.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0
5763.0,5.0,2016.0,2.7,272.0,2.0,0.0,2.0,85609.0,6.0,53798.0,128.0,5.0,5.0,4.0,2.0,4.0,0.0,0.0,1.0
5764.0,4.0,2006.0,1.7,218.0,0.0,0.0,1.0,300000.0,6.4,13850.0,142.0,5.0,5.0,4.0,5.0,3.0,1.0,2.0,3.0
5765.0,4.0,2023.0,2.1,193.0,3.0,0.0,0.0,19975.0,7.8,49998.0,163.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,6.0
5766.0,1.0,2011.0,1.9,205.0,0.0,0.0,0.0,162087.0,5.8,17841.0,120.0,4.0,5.0,3.0,1.0,4.0,0.0,2.0,4.0
5767.0,7.0,2018.0,3.9,335.0,2.0,0.0,0.0,54035.0,6.7,101568.0,143.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,7.0
5768.0,5.0,2012.0,2.7,271.0,0.0,0.0,0.0,264947.0,7.6,29403.0,170.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,0.0
5769.0,7.0,2010.0,3.6,311.0,0.0,0.0,0.0,205350.0,8.5,64811.0,179.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,1.0
5770.0,10.0,2024.0,0.0,275.0,1.0,0.0,2.0,0.0,0.0,86195.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
5771.0,5.0,2020.0,3.5,332.0,2.0,0.0,2.0,57400.0,5.7,64274.0,121.0,5.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0
5772.0,4.0,2019.0,2.4,188.0,2.0,0.0,0.0,131028.0,4.8,39544.0,105.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,3.0
5773.0,6.0,2013.0,3.2,235.0,3.0,2.0,0.0,191445.0,9.1,53072.0,209.0,5.0,5.0,4.0,5.0,4.0,0.0,2.0,7.0
5774.0,9.0,2024.0,0.0,168.0,1.0,0.0,2.0,0.0,0.0,59049.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,6.0
5775.0,0.0,2017.0,2.7,241.0,2.0,1.0,1.0,66907.0,6.2,20952.0,146.0,5.0,5.0,2.0,0.0,2.0,0.0,2.0,4.0
5776.0,1.0,2017.0,2.2,248.0,0.0,0.0,2.0,130021.0,7.0,35691.0,140.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,4.0
5777.0,5.0,2017.0,2.6,261.0,0.0,0.0,2.0,117319.0,7.1,47563.0,145.0,5.0,5.0,4.0,1.0,2.0,0.0,2.0,2.0
5778.0,5.0,2018.0,2.0,205.0,3.0,0.0,2.0,107267.0,8.7,53321.0,198.0,5.0,5.0,4.0,5.0,3.0,0.0,0.0,6.0
5779.0,2.0,2019.0,3.0,241.0,2.0,0.0,0.0,73463.0,5.1,50782.0,103.0,4.0,5.0,3.0,0.0,1.0,1.0,0.0,6.0
5780.0,1.0,2011.0,2.6,172.0,0.0,0.0,2.0,151108.0,7.7,20966.0,171.0,4.0,5.0,3.0,5.0,4.0,0.0,0.0,4.0
5781.0,0.0,2005.0,1.9,280.0,3.0,1.0,1.0,300000.0,9.0,6481.0,204.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,3.0
5782.0,7.0,2018.0,3.5,332.0,2.0,0.0,0.0,116752.0,6.2,94990.0,139.0,5.0,5.0,4.0,5.0,1.0,0.0,2.0,2.0
5783.0,4.0,2020.0,2.1,174.0,3.0,0.0,0.0,65869.0,8.2,46640.0,144.1056777493606,5.0,5.0,4.0,1.0,1.0,0.0,0.0,6.0
5784.0,4.0,2020.0,1.7,194.0,0.0,0.0,1.0,51429.0,6.3,40777.0,144.1056777493606,5.0,5.0,4.0,0.0,2.0,0.0,0.0,3.0
5785.0,5.0,2017.0,3.3,293.0,2.0,0.0,0.0,102727.0,5.8,45747.0,111.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,7.0
5786.0,4.0,2012.0,1.5,122.0,3.0,0.0,1.0,82979.0,7.1,24449.0,160.0,5.0,5.0,4.0,2.0,4.0,0.0,2.0,0.0
5787.0,0.0,2016.0,2.2,236.0,2.0,0.0,1.0,54800.0,5.8,25176.0,122.0,3.0,4.0,2.0,5.0,2.0,0.0,0.0,5.0
5788.0,11.0,2019.0,0.0,474.0,1.0,0.0,2.0,84775.0,0.0,166594.0,0.0,4.0,4.0,3.0,4.0,3.0,0.0,2.0,0.0
5789.0,2.0,2011.0,2.1,227.0,2.0,0.0,0.0,234242.0,4.4,33443.0,106.0,4.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0
5790.0,1.0,2012.0,1.8,164.0,2.0,0.0,2.0,128959.0,4.4,20328.0,119.0,4.0,5.0,3.0,4.0,2.0,1.0,0.0,5.0
5791.0,1.0,2020.0,2.9,326.0,3.0,0.0,0.0,69223.0,8.6,36721.0,187.0,4.0,5.0,3.0,4.0,1.0,1.0,0.0,2.0
5792.0,5.0,2018.0,3.1,300.0,3.0,0.0,2.0,125966.0,9.8,54268.0,144.1056777493606,5.0,5.0,4.0,4.0,2.0,0.0,0.0,7.0
5793.0,6.0,2024.0,3.7,284.0,2.0,0.0,0.0,2061.0,5.7,91174.0,114.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0
5794.0,6.0,2015.0,4.1,334.0,3.0,0.0,0.0,108741.0,11.0,70177.0,249.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,6.0
5795.0,2.0,2021.0,3.1,268.0,3.0,0.0,0.0,5142.0,9.5,65126.0,212.0,4.0,5.0,3.0,2.0,2.0,0.0,0.0,2.0
5796.0,8.0,2012.0,2.4,163.0,3.0,0.0,2.0,160881.0,7.8,40229.0,158.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0
5797.0,2.0,2022.0,3.9,310.0,0.0,0.0,0.0,16321.0,9.0,70162.0,196.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0
5798.0,1.0,2016.0,2.9,256.0,0.0,0.0,0.0,144964.0,7.0,28053.0,158.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0
5799.0,10.0,2014.0,0.0,241.0,1.0,0.0,0.0,225052.0,0.0,46635.0,0.0,4.0,5.0,1.0,4.0,3.0,0.0,0.0,6.0
5800.0,0.0,2017.0,1.9,152.0,3.0,0.0,2.0,85226.0,6.7,19515.0,140.0,5.0,5.0,2.0,4.0,2.0,0.0,2.0,0.0
5801.0,8.0,2022.0,2.5,182.0,3.0,0.0,2.0,57233.0,7.9,60175.0,179.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0
5802.0,10.0,2013.0,0.0,316.0,1.0,0.0,2.0,75674.0,0.0,48057.0,0.0,4.0,5.0,1.0,3.0,3.0,0.0,2.0,7.0
5803.0,4.0,2015.0,2.3,196.0,0.0,0.0,0.0,155157.0,6.3,24858.0,136.0,5.0,5.0,4.0,1.0,2.0,1.0,0.0,5.0
5804.0,11.0,2011.0,0.0,431.0,1.0,0.0,0.0,133193.0,0.0,92706.0,0.0,4.0,4.0,3.0,0.0,4.0,2.0,1.0,6.0
5805.0,4.0,2017.0,2.5,225.0,3.0,0.0,0.0,107559.0,8.5,39146.0,191.0,5.0,5.0,4.0,3.0,3.0,0.0,0.0,7.0
5806.0,10.0,2014.0,0.0,317.0,1.0,0.0,0.0,201803.0,0.0,48657.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0
5807.0,1.0,2024.0,2.0,188.0,3.0,0.0,0.0,9170.0,8.0,50080.0,182.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,6.0
5808.0,8.0,2012.0,2.2,210.0,3.0,0.0,2.0,269663.0,8.5,32001.0,191.0,2.0,2.0,0.0,6.0,5.0,1.0,0.0,2.0
5809.0,4.0,2022.0,2.0,229.0,2.0,0.0,1.0,12536.0,4.7,51994.0,110.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,6.0
5810.0,4.0,2016.0,2.0,221.0,0.0,0.0,1.0,156733.0,5.9,27845.0,137.0,5.0,5.0,4.0,1.0,3.0,0.0,2.0,6.0
5811.0,7.0,2021.0,3.9,356.0,0.0,0.0,0.0,52433.0,9.9,110022.0,210.0,5.0,5.0,4.0,2.0,1.0,0.0,2.0,4.0
5812.0,8.0,2022.0,2.4,206.0,3.0,0.0,2.0,29760.0,8.0,53143.0,161.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0
5813.0,4.0,2014.0,2.0,187.0,0.0,0.0,1.0,161668.0,5.8,27833.0,126.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0
5814.0,7.0,2007.0,4.4,398.0,3.0,0.0,0.0,300000.0,11.1,54018.0,238.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0
5815.0,6.0,2007.0,3.4,282.0,0.0,0.0,0.0,300000.0,7.8,37027.0,173.0,5.0,5.0,4.0,5.0,3.0,0.0,2.0,0.0
5816.0,3.0,2023.0,3.5,276.0,3.0,0.0,0.0,1870.0,9.9,106738.0,213.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
5817.0,2.0,2017.0,3.2,311.0,2.0,0.0,0.0,98885.0,6.5,42026.0,133.0,4.0,5.0,3.0,4.0,2.0,1.0,0.0,2.0
5818.0,4.0,2012.0,1.5,130.0,0.0,0.0,0.0,172311.0,5.3,20029.0,126.0,5.0,5.0,4.0,0.0,4.0,1.0,0.0,0.0
